property_type,price,location,city,province_name,latitude,longitude,baths,area_sqft,purpose,bedrooms,year,month,day
Flat,15.753388679331529,Bahria Town Karachi,Karachi,Sindh,25.020461,67.30147,2.0,7.0891597487136915,For Sale,2.0,2019,7,4
Flat,16.066802461833923,Bahria Town Karachi,Karachi,Sindh,25.020961,67.321172,3.0,7.9096767685629406,For Sale,3.0,2019,7,4
Flat,15.520258832020865,Bahria Town Karachi,Karachi,Sindh,25.020961,67.321172,2.0,7.042679451238745,For Sale,2.0,2019,7,4
Flat,15.687312888712007,Bahria Town Karachi,Karachi,Sindh,25.020961,67.321172,2.0,7.042679451238745,For Sale,2.0,2019,7,4
Flat,15.894952224644102,Bahria Town Karachi,Karachi,Sindh,25.020461,67.30147,2.0,7.0891597487136915,For Sale,2.0,2019,7,4
House,16.108045416114916,Bahria Town Karachi,Karachi,Sindh,25.071948000000003,67.338656,3.0,7.686625924195265,For Sale,3.0,2019,7,4
House,16.41820031748273,Bahria Town Karachi,Karachi,Sindh,25.009119,67.307179,3.0,7.415614507344586,For Sale,3.0,2019,7,4
House,16.759949589762293,Bahria Town Karachi,Karachi,Sindh,25.005301,67.30881,3.0,7.686625924195265,For Sale,3.0,2019,7,4
House,16.380459992348886,Bahria Town Karachi,Karachi,Sindh,25.058062,67.306626,3.0,7.686625924195265,For Sale,3.0,2019,7,4
House,16.300417291085605,Bahria Town Karachi,Karachi,Sindh,25.065275,67.313384,3.0,7.686625924195265,For Sale,3.0,2019,7,4
House,16.012735246411598,Bahria Town Karachi,Karachi,Sindh,25.062938,67.314471,3.0,7.216893023463281,For Sale,3.0,2019,7,4
House,17.71748324774094,DHA Defence,Islamabad,Islamabad Capital,33.527944,73.161392,7.0,8.602640345647105,For Sale,6.0,2019,7,4
House,16.575520561288332,G-13,Islamabad,Islamabad Capital,33.647324777768,72.959014939227,5.0,7.0891597487136915,For Sale,5.0,2019,7,4
Flat,14.508658238524095,Gulberg,Islamabad,Islamabad Capital,33.60983,73.17013299999999,0.0,6.993932975223281,For Sale,0.0,2019,7,4
House,16.61887099947687,G-13,Islamabad,Islamabad Capital,33.645957,72.96247199999999,5.0,7.0891597487136915,For Sale,4.0,2019,7,4
House,15.687312888712007,H-13,Islamabad,Islamabad Capital,33.637489,72.972193,0.0,7.216893023463281,For Sale,0.0,2019,7,4
House,16.588099342704055,G-13,Islamabad,Islamabad Capital,33.650065000000005,72.96368100000001,0.0,7.0891597487136915,For Sale,0.0,2019,7,4
House,16.588099342704055,G-13,Islamabad,Islamabad Capital,33.650065000000005,72.96368100000001,0.0,7.0891597487136915,For Sale,0.0,2019,7,4
House,17.034386422832473,G-13,Islamabad,Islamabad Capital,33.650065000000005,72.96368100000001,0.0,7.686625924195265,For Sale,0.0,2019,7,4
House,17.281246492014,G-13,Islamabad,Islamabad Capital,33.650065000000005,72.96368100000001,0.0,7.995825528438911,For Sale,0.0,2019,7,4
House,17.281246492014,G-13,Islamabad,Islamabad Capital,33.650065000000005,72.96368100000001,0.0,7.995825528438911,For Sale,0.0,2019,7,4
House,17.50439003707821,G-13,Islamabad,Islamabad Capital,33.650065000000005,72.96368100000001,0.0,8.260223947617957,For Sale,0.0,2019,7,4
House,17.622173069956816,G-13,Islamabad,Islamabad Capital,33.650065000000005,72.96368100000001,0.0,8.602640345647105,For Sale,0.0,2019,7,4
House,18.228308863426122,F-10,Islamabad,Islamabad Capital,33.691531,73.005431,7.0,8.864962800303461,For Sale,6.0,2019,7,4
House,17.265498135541893,Bahria Town,Islamabad,Islamabad Capital,33.692638,73.218813,0.0,6.07573888497372,For Sale,0.0,2019,7,4
House,18.36938746009113,F-10,Islamabad,Islamabad Capital,33.691531,73.005431,0.0,9.010039498716473,For Sale,0.0,2019,7,4
House,18.603002309079653,F-10,Islamabad,Islamabad Capital,33.691531,73.005431,0.0,9.010039498716473,For Sale,0.0,2019,7,4
House,17.479072229734946,G-9,Islamabad,Islamabad Capital,33.68946,73.03144499999999,3.0,7.9096767685629406,For Sale,3.0,2019,7,3
House,17.6762402900575,DHA Defence,Islamabad,Islamabad Capital,33.527944,73.161392,6.0,8.602640345647105,For Sale,6.0,2019,7,4
Flat,16.61887099947687,F-11,Islamabad,Islamabad Capital,33.684782,72.98638299999999,2.0,7.847825035520604,For Sale,2.0,2019,7,4
Flat,15.955576839107596,Gulberg,Islamabad,Islamabad Capital,33.606327,73.15983299999999,0.0,9.010039498716473,For Sale,0.0,2019,7,4
House,17.6762402900575,DHA Defence,Islamabad,Islamabad Capital,33.527944,73.161392,6.0,8.602640345647105,For Sale,6.0,2019,7,4
House,17.11134746100564,DHA Defence,Islamabad,Islamabad Capital,33.527944,73.161392,4.0,7.9096767685629406,For Sale,4.0,2019,7,4
House,16.380459992348886,Pakistan Town,Islamabad,Islamabad Capital,33.575405,73.143325,0.0,7.9096767685629406,For Sale,4.0,2019,7,4
House,16.5563506464056,National Police Foundation,Islamabad,Islamabad Capital,33.700462,72.981226,0.0,7.9096767685629406,For Sale,6.0,2019,7,4
House,15.894952224644102,Korang Town,Islamabad,Islamabad Capital,33.579034,73.13959100000001,0.0,7.216893023463281,For Sale,0.0,2019,7,4
House,16.759949589762293,Korang Town,Islamabad,Islamabad Capital,33.579034,73.13959100000001,0.0,7.837132014404695,For Sale,4.0,2019,7,4
House,16.759949589762293,Korang Town,Islamabad,Islamabad Capital,33.579034,73.13959100000001,0.0,7.837132014404695,For Sale,4.0,2019,7,4
House,17.399029524198163,Korang Town,Islamabad,Islamabad Capital,33.579034,73.13959100000001,0.0,8.602640345647105,For Sale,8.0,2019,7,4
House,16.705882371415992,Korang Town,Islamabad,Islamabad Capital,33.579034,73.13959100000001,0.0,8.260223947617957,For Sale,0.0,2019,7,4
House,17.6762402900575,DHA Defence,Islamabad,Islamabad Capital,33.527944,73.161392,6.0,8.602640345647105,For Sale,6.0,2019,7,4
House,17.622173069956816,E-11,Islamabad,Islamabad Capital,33.69335,72.98026,6.0,7.9096767685629406,For Sale,6.0,2019,7,4
House,16.677711496036597,B-17,Islamabad,Islamabad Capital,33.679925,72.82390600000001,0.0,8.602640345647105,For Sale,6.0,2019,7,4
House,16.733281344102608,DHA Defence,Islamabad,Islamabad Capital,33.527944,73.161392,5.0,7.216893023463281,For Sale,5.0,2019,7,4
Flat,15.955576839107596,G-8,Islamabad,Islamabad Capital,33.697423,73.049555,3.0,7.275123841823526,For Sale,3.0,2019,7,4
Flat,16.860033043306743,F-11,Islamabad,Islamabad Capital,33.7114,73.060839,3.0,7.723420931965327,For Sale,3.0,2019,7,4
House,17.622173069956816,G-10,Islamabad,Islamabad Capital,33.676103999999995,73.01384200000001,7.0,8.308332157627301,For Sale,7.0,2019,7,4
House,16.951004817371683,G-8,Islamabad,Islamabad Capital,33.697423,73.049555,4.0,7.330149609062905,For Sale,4.0,2019,7,4
House,15.201805169084134,I-14,Islamabad,Islamabad Capital,33.609902000000005,72.967386,0.0,7.216893023463281,For Sale,2.0,2019,7,4
House,14.648420115681892,DHA Defence,Islamabad,Islamabad Capital,33.492591,73.301339,2.0,7.216893023463281,For Sale,2.0,2019,7,4
Flat,16.694709071442087,DHA Defence,Islamabad,Islamabad Capital,33.539392,73.09693299999999,5.0,8.040659487566808,For Sale,3.0,2019,7,4
House,17.622173069956816,DHA Defence,Islamabad,Islamabad Capital,33.527944,73.161392,6.0,8.602640345647105,For Sale,6.0,2019,7,4
House,16.380459992348886,Bahria Town,Islamabad,Islamabad Capital,33.692638,73.218813,3.0,7.216893023463281,For Sale,3.0,2019,7,4
House,15.789591722875162,DHA Defence,Islamabad,Islamabad Capital,33.492591,73.301339,3.0,7.686625924195265,For Sale,3.0,2019,7,4
House,16.811242881518265,Bahria Town,Islamabad,Islamabad Capital,33.692638,73.218813,5.0,7.686625924195265,For Sale,5.0,2019,7,4
House,17.61099976960838,DHA Defence,Islamabad,Islamabad Capital,33.527944,73.161392,6.0,8.602640345647105,For Sale,6.0,2019,7,4
House,17.6332229058992,DHA Defence,Islamabad,Islamabad Capital,33.527944,73.161392,7.0,8.602640345647105,For Sale,6.0,2019,7,4
House,17.77632374660947,DHA Defence,Islamabad,Islamabad Capital,33.527944,73.161392,6.0,8.602640345647105,For Sale,6.0,2019,7,4
House,15.789591722875162,DHA Defence,Islamabad,Islamabad Capital,33.492591,73.301339,3.0,7.686625924195265,For Sale,3.0,2019,7,4
Flat,16.440179222591198,Kashmir Highway,Islamabad,Islamabad Capital,33.600282,72.88833000000001,1.0,6.831575932243427,For Sale,1.0,2019,7,4
House,16.61887099947687,G-13,Islamabad,Islamabad Capital,33.642889655626995,72.95933964059,5.0,6.993932975223281,For Sale,5.0,2019,7,4
House,17.249497794707484,G-13,Islamabad,Islamabad Capital,33.649070930554,72.955710221444,6.0,7.686625924195265,For Sale,5.0,2019,7,4
House,14.946912992035967,DHA Defence,Islamabad,Islamabad Capital,33.492591,73.301339,2.0,7.216893023463281,For Sale,2.0,2019,7,4
House,17.72753358339242,DHA Defence,Islamabad,Islamabad Capital,33.527944,73.161392,6.0,8.602640345647105,For Sale,6.0,2019,7,4
House,16.300417291085605,I-14,Islamabad,Islamabad Capital,33.609044,72.97208499999999,0.0,7.330149609062905,For Sale,0.0,2019,7,4
House,16.454567959008102,I-14,Islamabad,Islamabad Capital,33.605863,72.96582,0.0,7.509379100672333,For Sale,0.0,2019,7,4
House,16.257857680289998,I-14,Islamabad,Islamabad Capital,33.605863,72.96582,0.0,7.330149609062905,For Sale,0.0,2019,7,4
House,16.341239282272525,I-14,Islamabad,Islamabad Capital,33.605863,72.96582,0.0,7.330149609062905,For Sale,0.0,2019,7,4
House,16.588099342704055,I-14,Islamabad,Islamabad Capital,33.612564,72.960321,0.0,7.686625924195265,For Sale,0.0,2019,7,4
House,16.213405921671733,I-14,Islamabad,Islamabad Capital,33.612564,72.960321,0.0,7.330149609062905,For Sale,0.0,2019,7,4
House,16.300417291085605,I-14,Islamabad,Islamabad Capital,33.612564,72.960321,0.0,7.330149609062905,For Sale,0.0,2019,7,4
House,16.440179222591198,I-14,Islamabad,Islamabad Capital,33.617443,72.969296,0.0,7.330149609062905,For Sale,0.0,2019,7,4
House,16.906553056777135,I-14,Islamabad,Islamabad Capital,33.617443,72.969296,0.0,7.837132014404695,For Sale,0.0,2019,7,4
Flat,16.066802461833923,G-11,Islamabad,Islamabad Capital,33.675604,73.000367,2.0,7.1967090424920475,For Sale,3.0,2019,7,9
House,16.454567959008102,G-13,Islamabad,Islamabad Capital,33.650065000000005,72.96368100000001,0.0,6.993932975223281,For Sale,2.0,2019,7,4
House,17.01418371633128,G-13,Islamabad,Islamabad Capital,33.650065000000005,72.96368100000001,0.0,7.553160745556674,For Sale,4.0,2019,7,4
House,16.41820031748273,G-13,Islamabad,Islamabad Capital,33.650065000000005,72.96368100000001,0.0,6.993932975223281,For Sale,4.0,2019,7,4
House,17.216707972959764,G-13,Islamabad,Islamabad Capital,33.650065000000005,72.96368100000001,0.0,7.9096767685629406,For Sale,7.0,2019,7,4
House,17.370858648025116,G-13,Islamabad,Islamabad Capital,33.649315,72.968395,0.0,7.995825528438911,For Sale,0.0,2019,7,4
House,17.216707972959764,DHA Defence,Islamabad,Islamabad Capital,33.527944,73.161392,5.0,7.9096767685629406,For Sale,5.0,2019,7,4
House,15.096444681204078,DHA Defence,Islamabad,Islamabad Capital,33.492591,73.301339,2.0,7.216893023463281,For Sale,2.0,2019,7,4
House,14.845130332288226,DHA Defence,Islamabad,Islamabad Capital,33.492591,73.301339,2.0,7.216893023463281,For Sale,2.0,2019,7,4
Flat,18.373589146900695,Ghauri Town,Islamabad,Islamabad Capital,33.630792,73.138835,1.0,6.48371878528869,For Sale,1.0,2019,7,4
House,16.588099342704055,Faisal Town - F-18,Islamabad,Islamabad Capital,33.616692,72.85899599999999,4.0,7.686625924195265,For Sale,4.0,2019,7,4
House,16.300417291085605,I-14,Islamabad,Islamabad Capital,33.605863,72.96582,0.0,7.330149609062905,For Sale,4.0,2019,7,4
House,14.731801689838349,Ali Pur,Islamabad,Islamabad Capital,33.644278,73.173237,2.0,6.637651138804555,For Sale,3.0,2019,7,4
House,14.648420115681892,DHA Defence,Islamabad,Islamabad Capital,33.492591,73.301339,2.0,7.216893023463281,For Sale,2.0,2019,7,4
House,15.830413711839864,DHA Defence,Islamabad,Islamabad Capital,33.492591,73.301339,4.0,7.686625924195265,For Sale,3.0,2019,7,4
House,15.623799493077952,DHA Defence,Islamabad,Islamabad Capital,33.492591,73.301339,4.0,7.686625924195265,For Sale,3.0,2019,7,4
House,16.454567959008102,Gulshan Colony,Faisalabad,Punjab,31.431858,73.054833,0.0,7.216893023463281,For Sale,0.0,2019,7,3
House,16.300417291085605,Eden Valley,Faisalabad,Punjab,31.436061,73.154585,0.0,7.216893023463281,For Sale,0.0,2019,7,3
House,16.929025911619092,Madina Town,Faisalabad,Punjab,31.41764,73.120401,4.0,7.553160745556674,For Sale,3.0,2019,7,3
House,16.454567959008102,Eden Gardens,Faisalabad,Punjab,31.424316,73.149465,5.0,7.553160745556674,For Sale,5.0,2019,7,3
House,15.76142084987672,Makkah Garden,Faisalabad,Punjab,31.508298,73.067842,3.0,6.706556666418615,For Sale,3.0,2019,7,3
House,17.296750678069195,Eden Valley,Faisalabad,Punjab,31.436061,73.154585,5.0,8.171955449758483,For Sale,5.0,2019,7,3
House,15.250595321348806,Samarzar Housing Society,Rawalpindi,Punjab,33.527739000000004,73.044534,0.0,7.216893023463281,For Sale,2.0,2019,7,4
House,16.300417291085605,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.500570900873,73.107160625386,0.0,7.686625924195265,For Sale,0.0,2019,7,4
House,16.102880586684986,Capital Smart City,Rawalpindi,Punjab,33.507121000000005,72.875686,3.0,7.216893023463281,For Sale,3.0,2019,7,4
House,16.300417291085605,Islamabad Highway,Rawalpindi,Punjab,33.600268,73.12944300000001,8.0,7.9096767685629406,For Sale,6.0,2019,7,4
House,16.97251102166758,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.509891154782,73.084000943084,5.0,8.171955449758483,For Sale,5.0,2019,7,4
House,15.068273812173887,Allahabad Road,Rawalpindi,Punjab,33.614262,73.007731,0.0,6.993932975223281,For Sale,0.0,2019,7,4
House,16.213405921671733,Allahabad Road,Rawalpindi,Punjab,33.614262,73.007731,0.0,7.216893023463281,For Sale,0.0,2019,7,4
House,16.012735246411598,Allahabad Road,Rawalpindi,Punjab,33.614262,73.007731,0.0,7.111618146763901,For Sale,0.0,2019,7,4
House,15.201805169084134,Allahabad Road,Rawalpindi,Punjab,33.614262,73.007731,0.0,6.5244869886311685,For Sale,0.0,2019,7,4
House,15.319588176962746,Chakra Road,Rawalpindi,Punjab,33.589588,72.985815,0.0,7.3121398034701235,For Sale,0.0,2019,7,4
House,15.687312888712007,Allahabad Road,Rawalpindi,Punjab,33.614262,73.007731,0.0,6.860537877373126,For Sale,0.0,2019,7,4
House,15.687312888712007,Allahabad Road,Rawalpindi,Punjab,33.614262,73.007731,0.0,6.860537877373126,For Sale,0.0,2019,7,4
House,15.607270193858982,Allahabad Road,Rawalpindi,Punjab,33.614262,73.007731,0.0,7.553160745556674,For Sale,0.0,2019,7,4
House,15.068273812173887,Allahabad Road,Rawalpindi,Punjab,33.614262,73.007731,0.0,6.993932975223281,For Sale,0.0,2019,7,4
House,16.257857680289998,Allahabad Road,Rawalpindi,Punjab,33.614262,73.007731,0.0,7.399098344224535,For Sale,0.0,2019,7,4
Flat,15.424948670398354,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.57022,73.116674,2.0,7.15506837928361,For Sale,2.0,2019,7,4
Flat,15.319588176962746,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.516674,73.106543,2.0,6.888674391169447,For Sale,2.0,2019,7,4
House,15.687312888712007,National Garden Housing Scheme,Rawalpindi,Punjab,33.439723,72.886186,0.0,7.399098344224535,For Sale,0.0,2019,7,4
House,16.257857680289998,Capital Smart City,Rawalpindi,Punjab,33.507121000000005,72.875686,4.0,7.216893023463281,For Sale,4.0,2019,7,4
House,16.41820031748273,Allahabad Road,Rawalpindi,Punjab,33.614262,73.007731,0.0,7.3121398034701235,For Sale,0.0,2019,7,4
House,16.705882371415992,Westridge,Rawalpindi,Punjab,33.617907,73.01435,0.0,7.9096767685629406,For Sale,6.0,2019,7,4
House,16.41820031748273,Westridge,Rawalpindi,Punjab,33.617907,73.01435,0.0,7.399098344224535,For Sale,6.0,2019,7,4
House,16.860033043306743,Westridge,Rawalpindi,Punjab,33.617907,73.01435,0.0,7.9096767685629406,For Sale,0.0,2019,7,4
House,15.830413711839864,Allahabad Road,Rawalpindi,Punjab,33.614262,73.007731,0.0,6.993932975223281,For Sale,0.0,2019,7,4
House,16.066802461833923,Misryal Road,Rawalpindi,Punjab,33.600512236518995,72.99803066260199,0.0,7.3121398034701235,For Sale,0.0,2019,7,4
House,15.894952224644102,Peshawar Road,Rawalpindi,Punjab,33.602664000000004,73.03019599999999,0.0,7.216893023463281,For Sale,0.0,2019,7,4
House,16.489659276356317,Westridge,Rawalpindi,Punjab,33.617907,73.01435,0.0,7.553160745556674,For Sale,5.0,2019,7,4
House,16.454567959008102,Westridge,Rawalpindi,Punjab,33.617907,73.01435,0.0,7.216893023463281,For Sale,0.0,2019,7,4
House,15.687312888712007,Airport Housing Society,Rawalpindi,Punjab,33.584261,73.121663,3.0,7.216893023463281,For Sale,3.0,2019,7,4
House,16.733281344102608,Gulraiz Housing Scheme,Rawalpindi,Punjab,33.5628,73.10714399999999,7.0,7.9096767685629406,For Sale,6.0,2019,7,4
House,13.965623577928719,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,0.0,7.216893023463281,For Sale,0.0,2019,7,4
House,15.573368647930426,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.50136,73.10869100000001,2.0,7.216893023463281,For Sale,2.0,2019,7,4
House,16.52356082573315,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.498497,73.101182,6.0,7.553160745556674,For Sale,5.0,2019,7,4
House,15.068273812173887,Islamabad Highway,Rawalpindi,Punjab,33.600268,73.12944300000001,0.0,6.5244869886311685,For Sale,3.0,2019,7,4
House,15.76142084987672,Ideal Homes Society,Rawalpindi,Punjab,33.596446,73.12485,0.0,6.993932975223281,For Sale,4.0,2019,7,4
House,16.41820031748273,Gulshan Abad,Rawalpindi,Punjab,33.530556,73.06126400000001,0.0,7.9096767685629406,For Sale,0.0,2019,7,4
House,16.257857680289998,Gulshan Abad,Rawalpindi,Punjab,33.530556,73.06126400000001,0.0,7.9096767685629406,For Sale,0.0,2019,7,4
House,17.10763688174679,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,6.0,8.246043043863073,For Sale,5.0,2019,7,4
House,15.520258832020865,Westridge,Rawalpindi,Punjab,33.617907,73.01435,0.0,6.5244869886311685,For Sale,0.0,2019,7,4
House,16.066802461833923,Ali Abad,Rawalpindi,Punjab,33.639812,73.092037,0.0,7.399098344224535,For Sale,0.0,2019,7,4
House,15.955576839107596,Allahabad Road,Rawalpindi,Punjab,33.614262,73.007731,0.0,7.216893023463281,For Sale,0.0,2019,7,4
House,15.830413711839864,Allahabad Road,Rawalpindi,Punjab,33.614262,73.007731,0.0,7.216893023463281,For Sale,0.0,2019,7,4
House,15.894952224644102,Allahabad Road,Rawalpindi,Punjab,33.614262,73.007731,0.0,7.216893023463281,For Sale,0.0,2019,7,4
House,15.201805169084134,Chakra,Rawalpindi,Punjab,33.58932,72.979099,0.0,6.993932975223281,For Sale,0.0,2019,7,4
House,16.906553056777135,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,6.0,7.9096767685629406,For Sale,5.0,2019,7,4
House,16.489659276356317,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.485576,73.08393000000001,6.0,7.686625924195265,For Sale,5.0,2019,7,4
House,15.150511887854474,Adiala Road,Rawalpindi,Punjab,33.550869,73.05618199999999,2.0,7.216893023463281,For Sale,2.0,2019,7,4
House,16.906553056777135,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.505403,73.073587,5.0,7.9096767685629406,For Sale,4.0,2019,7,4
House,16.166885910365842,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.489836,73.101611,6.0,7.553160745556674,For Sale,5.0,2019,7,4
House,16.454567959008102,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.489836,73.101611,6.0,7.553160745556674,For Sale,5.0,2019,7,4
House,15.830413711839864,New Lalazar,Rawalpindi,Punjab,33.561043,73.070615,0.0,6.706556666418615,For Sale,0.0,2019,7,4
House,16.118095750958314,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.49116,73.093243,3.0,7.216893023463281,For Sale,3.0,2019,7,4
House,16.845644306544774,Capital Smart City,Rawalpindi,Punjab,33.507121000000005,72.875686,4.0,7.9096767685629406,For Sale,4.0,2019,7,4
House,16.454567959008102,Army Officers Colony,Rawalpindi,Punjab,33.538274,73.082598,4.0,8.091936515950763,For Sale,4.0,2019,7,4
House,16.924571561468124,Capital Smart City,Rawalpindi,Punjab,33.507121000000005,72.875686,5.0,7.9096767685629406,For Sale,5.0,2019,7,4
House,15.068273812173887,Khurram Colony,Rawalpindi,Punjab,33.625787,73.09369000000001,0.0,6.07573888497372,For Sale,0.0,2019,7,4
House,15.319588176962746,Khurram Colony,Rawalpindi,Punjab,33.625787,73.09369000000001,0.0,6.301702805273309,For Sale,0.0,2019,7,4
House,15.894952224644102,Khurram Colony,Rawalpindi,Punjab,33.625787,73.09369000000001,0.0,6.860537877373126,For Sale,0.0,2019,7,4
House,16.012735246411598,Khurram Colony,Rawalpindi,Punjab,33.625787,73.09369000000001,0.0,7.216893023463281,For Sale,0.0,2019,7,4
House,16.118095750958314,Khurram Colony,Rawalpindi,Punjab,33.625787,73.09369000000001,0.0,7.3121398034701235,For Sale,0.0,2019,7,4
House,16.341239282272525,Khurram Colony,Rawalpindi,Punjab,33.625787,73.09369000000001,0.0,7.111618146763901,For Sale,0.0,2019,7,4
House,15.520258832020865,Khurram Colony,Rawalpindi,Punjab,33.625787,73.09369000000001,0.0,6.301702805273309,For Sale,0.0,2019,7,4
House,16.012735246411598,Khurram Colony,Rawalpindi,Punjab,33.625787,73.09369000000001,0.0,6.993932975223281,For Sale,0.0,2019,7,4
House,15.520258832020865,Khurram Colony,Rawalpindi,Punjab,33.625787,73.09369000000001,0.0,6.706556666418615,For Sale,0.0,2019,7,4
House,15.520258832020865,Khurram Colony,Rawalpindi,Punjab,33.625787,73.09369000000001,0.0,6.706556666418615,For Sale,0.0,2019,7,4
House,15.319588176962746,Khurram Colony,Rawalpindi,Punjab,33.625787,73.09369000000001,0.0,6.07573888497372,For Sale,0.0,2019,7,4
House,15.687312888712007,Khurram Colony,Rawalpindi,Punjab,33.625787,73.09369000000001,0.0,6.706556666418615,For Sale,0.0,2019,7,4
House,15.894952224644102,Khurram Colony,Rawalpindi,Punjab,33.625787,73.09369000000001,0.0,6.860537877373126,For Sale,0.0,2019,7,4
House,15.607270193858982,Sadiqa Abad,Rawalpindi,Punjab,33.63238,73.080232,0.0,6.301702805273309,For Sale,0.0,2019,7,4
House,15.607270193858982,Sadiqa Abad,Rawalpindi,Punjab,33.63238,73.080232,0.0,6.301702805273309,For Sale,0.0,2019,7,4
House,15.607270193858982,Sadiqa Abad,Rawalpindi,Punjab,33.63238,73.080232,0.0,6.301702805273309,For Sale,0.0,2019,7,4
House,15.607270193858982,Sadiqa Abad,Rawalpindi,Punjab,33.63238,73.080232,0.0,6.301702805273309,For Sale,0.0,2019,7,4
House,16.41820031748273,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.498497,73.101182,5.0,7.553160745556674,For Sale,4.0,2019,7,4
House,17.312018149733785,DHA Defence,Lahore,Punjab,31.462493,74.452372,5.0,7.9096767685629406,For Sale,4.0,2019,7,4
House,17.6441519761925,Bahria Town,Lahore,Punjab,31.379287,74.181308,6.0,8.602640345647105,For Sale,5.0,2019,7,4
House,17.50439003707821,Izmir Town,Lahore,Punjab,31.423683,74.190931,0.0,8.602640345647105,For Sale,5.0,2019,7,4
House,17.622173069956816,Izmir Town,Lahore,Punjab,31.423683,74.190931,0.0,8.602640345647105,For Sale,5.0,2019,7,4
House,17.296750678069195,Izmir Town,Lahore,Punjab,31.423683,74.190931,0.0,8.697933498693878,For Sale,6.0,2019,7,4
House,16.860033043306743,Izmir Town,Lahore,Punjab,31.423683,74.190931,0.0,7.9096767685629406,For Sale,5.0,2019,7,4
House,16.759949589762293,Izmir Town,Lahore,Punjab,31.423683,74.190931,0.0,7.9096767685629406,For Sale,4.0,2019,7,4
House,16.213405921671733,Green Park,Lahore,Punjab,31.503763,74.243489,0.0,7.216893023463281,For Sale,6.0,2019,7,4
House,16.066802461833923,Gosha-e-Ahbab,Lahore,Punjab,31.484161,74.27757700000001,0.0,7.216893023463281,For Sale,4.0,2019,7,4
House,15.894952224644102,Gulzar E Ahbab Society,Lahore,Punjab,31.497267,74.259941,0.0,7.216893023463281,For Sale,4.0,2019,7,4
House,16.012735246411598,Nadeem Town,Lahore,Punjab,31.499874,74.26253,0.0,6.706556666418615,For Sale,3.0,2019,7,4
House,15.76142084987672,Multan Road,Lahore,Punjab,31.431593,74.179974,0.0,6.860537877373126,For Sale,3.0,2019,7,4
House,15.250595321348806,Green Park,Lahore,Punjab,31.503763,74.243489,0.0,6.5244869886311685,For Sale,1.0,2019,7,4
House,14.731801689838349,Amina Park,Lahore,Punjab,31.489185,74.249303,0.0,6.301702805273309,For Sale,3.0,2019,7,4
House,16.52356082573315,Marghzar Officers Colony,Lahore,Punjab,31.503776,74.247222,0.0,7.9096767685629406,For Sale,6.0,2019,7,4
House,16.52356082573315,Marghzar Officers Colony,Lahore,Punjab,31.503776,74.247222,0.0,7.9096767685629406,For Sale,5.0,2019,7,4
House,15.607270193858982,Crescent Town,Lahore,Punjab,31.499019,74.26315100000001,0.0,6.706556666418615,For Sale,3.0,2019,7,4
House,15.424948670398354,Multan Road,Lahore,Punjab,31.431593,74.179974,0.0,6.706556666418615,For Sale,3.0,2019,7,4
House,15.607270193858982,Multan Road,Lahore,Punjab,31.431593,74.179974,0.0,6.993932975223281,For Sale,4.0,2019,7,4
House,15.424948670398354,Multan Road,Lahore,Punjab,31.431593,74.179974,0.0,6.860537877373126,For Sale,3.0,2019,7,4
House,15.687312888712007,Multan Road,Lahore,Punjab,31.431593,74.179974,0.0,7.216893023463281,For Sale,2.0,2019,7,4
House,16.012735246411598,Multan Road,Lahore,Punjab,31.431593,74.179974,0.0,7.399098344224535,For Sale,4.0,2019,7,4
House,15.687312888712007,Gosha-e-Ahbab,Lahore,Punjab,31.484161,74.27757700000001,0.0,6.942687965522256,For Sale,3.0,2019,7,4
House,14.914123179965662,Gosha-e-Ahbab,Lahore,Punjab,31.484161,74.27757700000001,0.0,6.196545955603987,For Sale,3.0,2019,7,4
House,15.687312888712007,Gosha-e-Ahbab,Lahore,Punjab,31.484161,74.27757700000001,0.0,6.706556666418615,For Sale,3.0,2019,7,4
House,15.76142084987672,Multan Road,Lahore,Punjab,31.431593,74.179974,0.0,6.993932975223281,For Sale,3.0,2019,7,4
House,16.929025911619092,Askari,Lahore,Punjab,31.460187,74.432459,3.0,7.9096767685629406,For Sale,3.0,2019,7,4
Flat,16.380459992348886,Askari,Lahore,Punjab,31.460187,74.432459,0.0,7.9096767685629406,For Sale,3.0,2019,7,4
House,16.231424425551033,Main Canal Bank Road,Lahore,Punjab,31.397176,74.170847,0.0,7.216893023463281,For Sale,3.0,2019,7,4
House,16.341239282272525,Main Canal Bank Road,Lahore,Punjab,31.397176,74.170847,0.0,7.216893023463281,For Sale,3.0,2019,7,4
